Empresa;snapshot;mes;ano;bacia_hidrografica;latitude;longitude;recolha_agua;indice_seca;precipitation;soil_moisture_225;processo_representativo;pre_tratamento;origem;Line;ID Processo;Estrutura;Fibra;Corante;Cor;Máquina;R:B;Banho;Banho simplif.;banho_representativo;pH;Condutividade;Alcalinidade;Dureza;Cor_p;Turbidez;Sólidos suspensos totais;Carência química de oxigénio;Carência bioquímica de oxigénio;Carbono orgânico total;Azoto total;Azoto amoniacal;Nitratos;Nitritos;Fósforo total;Alumínio;Chumbo;Cobre;Crómio total;Ferro;Manganês;Magnésio;Zinco;Cálcio;Cloretos;Sulfatos;Sulfitos;Sulfuretos;Hidrocarbonetos totais;Óleos e gorduras;Detergentes aniónicos
GT06 - RIFER;;;;;;;;;;;;;Giatex;descontinuo;P4;Tecido;Algodão;Cuba;;Jigger;3.0;Lav. PE 1;Lav. PE 1;Ensaboamento;6.6;939.0;726.0;198.0;102.0;5.9;13.4;522.0;251.0;174.0;7.9;6.0;0.27;0.0166;135.0;0.281;0.01;0.0036;0.0064;1.39;0.139;34.9;0.009;21.9;39.4;30.9;2.0;0.05;0.18;9.03;5.64
GT06 - RIFER;;;;;;;;;;;;;Giatex;descontinuo;P4;Tecido;Algodão;Cuba;;Jigger;3.0;Amaciamento;Amaciamento;Amaciamento;5.6;311.0;707.0;31.1;17058.0;1674.0;653.0;4930.0;32.5;1643.3333333333333;30.3;20.6;28.6;0.164;2.7;0.035;0.01;0.0107;0.002;0.022;0.0066;2.82;0.003;7.78;45.1;16.5;125.0;0.05;1.14;26.5;5.17
GT06 - RIFER;;;;;;;;;;;;;Giatex;descontinuo;P5;Tecido;;;Branqueio;Jigger;3.0;Branqueio;Preparação;Branqueamento;11.7;5280.0;1810.0;11.0;306.0;70.0;168.0;8210.0;64.0;2736.6666666666665;22.9;20.6;13.6;3.4;6.0;0.5;0.5;0.15;0.5;0.5;0.4;0.85;0.05;3.0;933.0;33.7;20.0;0.05;3.43;246.0;809.0
GT06 - RIFER;;;;;;;;;;;;;Giatex;descontinuo;P5;Tecido;;;Branqueio;Jigger;3.0;Lav. PP 1;Lav. PP 1;Preparação;5.3;1310.0;386.0;5.6;21.6;5.2;21.5;803.0;32.1;267.6666666666667;6.0;6.0;10.0;0.26;5.8;0.5;0.5;0.15;0.5;0.5;0.4;0.44;0.05;1.6;50.7;40.9;3.0;0.05;0.18;50.1;0.493
GT06 - RIFER;;;;;;;;;;;;;Giatex;descontinuo;P5;Tecido;;;Branqueio;Jigger;3.0;Amaciamento;Amaciamento;Amaciamento;5.9;356.0;333.0;6.3;328.0;4540.0;1220.0;7240.0;161.0;2413.3333333333335;49.0;50.9;10.0;11.2;1.9;0.5;0.5;0.15;0.5;0.5;0.4;0.63;0.05;1.5;42.8;41.5;300.0;0.05;10.1;160.0;0.259
GT06 - RIFER;;;;;;;;;;;;;Giatex;descontinuo;P6;Tecido;;;Desencolagem enzimática;Jigger;3.0;Enzima;Preparação;Preparação;5.1;4760.0;126.0;6.1;8023.0;465.0;1060.0;286.0;264.0;95.33333333333333;94.0;113.0;10.0;0.01;7.8;0.82;0.5;0.15;0.5;0.5;0.4;0.58;0.05;1.5;1820.0;80.0;5.0;0.05;11.1;316.0;0.293
GT06 - RIFER;;;;;;;;;;;;;Giatex;descontinuo;P6;Tecido;;;Desencolagem enzimática;Jigger;3.0;Amaciamento;Amaciamento;Amaciamento;5.8;647.0;243.0;14.6;5837.0;695.0;410.0;261.0;22.5;87.0;8.1;7.8;10.0;0.01;3.0;0.76;0.5;0.15;0.5;0.5;0.4;2.09;0.05;2.4;2070.0;80.0;7.5;0.05;0.79;40.3;1.35
GT06 - RIFER;;;;;;;;;;;;;Giatex;descontinuo;P7;Tecido;;;Branqueio;Jigger;2.0;Branqueio;Preparação;Branqueamento;10.7;5390.0;3020.0;261.0;971.0;221.0;1290.0;5080.0;39.2;1693.3333333333333;108.0;30.6;367.0;4.2;20.4;0.512;0.01;0.0536;0.0104;0.485;0.108;44.0;0.096;31.3;85.7;49.0;1010.0;0.05;0.1;45.8;0.104
GT06 - RIFER;;;;;;;;;;;;;Giatex;descontinuo;P7;Tecido;;;Branqueio;Jigger;2.0;Lav. PP 1;Lav. PP 1;Preparação;4.8;1900.0;957.0;106.0;276.0;63.0;170.0;2770.0;3.0;923.3333333333334;54.0;13.5;194.0;0.03;8.1;0.25;0.01;0.0179;0.004;0.233;0.058;16.0;0.039;15.5;12.1;24.9;450.0;0.05;0.19;21.1;0.04
GT06 - RIFER;;;;;;;;;;;;;Giatex;descontinuo;P7;Tecido;;;Branqueio;Jigger;2.0;Amaciamento;Amaciamento;Amaciamento;4.5;2800.0;1540.0;201.0;7850.0;1732.0;430.0;3600.0;54.0;1200.0;108.0;6.0;478.0;0.01;26.5;0.599;0.012;0.175;0.0068;0.691;0.285;34.0;0.205;25.1;57.1;21.8;505.0;0.05;39.6;413.0;0.02
GT06 - RIFER;;;;;;;;;;;;;Giatex;descontinuo;P8;Tecido;;;Desencolagem enzimática;Jigger;2.0;Enzima;Preparação;Preparação;5.5;5680.0;3500.0;870.0;8474.0;1511.0;2050.0;45200.0;248.0;15066.666666666666;369.0;190.0;980.0;0.01;57.5;0.5;0.5;0.15;0.5;0.54;0.4;15.4;0.87;17.1;500.0;274.0;1510.0;0.05;7.04;130.0;0.516
GT06 - RIFER;;;;;;;;;;;;;Giatex;descontinuo;P8;Tecido;;;Desencolagem enzimática;Jigger;2.0;Amaciamento;Amaciamento;Amaciamento;5.3;2310.0;1700.0;208.0;12927.0;1784.0;1100.0;27700.0;215.0;9233.333333333334;435.0;91.8;1600.0;0.01;34.0;0.5;0.5;0.15;0.5;0.5;0.4;0.7;0.05;1.8;321.0;57.0;77.0;0.05;10.5;115.0;2.78
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P1;Fio;Algodão;Reativos;Clara;Autoclave;10.0;Preparação;Preparação;Preparação;11.9;5570.0;1240.0;88.0;306.0;79.7;67.0;2520.0;24.7;840.0;21.4;12.1;46.4;3.2;4.4;0.621;0.5;0.15;0.5;0.5;0.4;10.8;0.05;17.3;71.4;47.0;3.0;0.05;0.56;134.0;0.999
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P1;Fio;Algodão;Reativos;Clara;Autoclave;10.0;Lav. PP 1;Lav. PP 1;Preparação;11.0;1090.0;233.0;19.8;93.0;29.2;30.5;1070.0;48.0;356.6666666666667;10.6;6.0;29.1;0.51;1.3;0.5;0.5;0.15;0.5;0.5;0.4;2.47;0.05;3.8;78.5;10.0;2.0;0.05;1.35;88.7;0.19
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P1;Fio;Algodão;Reativos;Clara;Autoclave;10.0;Lav. PP 2;Lav. PP 2;Preparação;4.7;371.0;10.0;8.1;31.1;4.1;9.4;32.0;43.0;12.0;6.0;6.0;10.0;0.01;1.8;0.5;0.5;0.15;0.5;0.5;0.4;1.14;0.05;1.4;75.0;10.0;2.0;0.05;0.6;30.7;0.02
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P1;Fio;Algodão;Reativos;Clara;Autoclave;10.0;Tingimento 1;Tingimento 1;Tingimento;11.9;40400.0;5590.0;74.2;482.0;1.4;113.0;2830.0;14.6;943.3333333333334;105.0;10.7;424.0;0.01;1.3;0.5;0.5;0.26;0.5;0.5;0.4;10.9;0.05;11.8;13800.0;1700.0;100.0;0.05;0.1;32.0;0.68
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P1;Fio;Algodão;Reativos;Clara;Autoclave;10.0;Lav. PT 1;Lav. PT 1;Tingimento;10.6;4340.0;286.0;53.7;108.0;1.0;14.5;413.5;42.0;137.83333333333334;9.7;6.0;38.2;0.01;0.31;0.5;0.5;0.15;0.5;0.5;0.4;8.33;0.05;7.8;114.0;10.0;10.0;0.05;0.1;28.4;0.077
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P1;Fio;Algodão;Reativos;Clara;Autoclave;10.0;Lav. PT 2;Lav. PT 2;Tingimento;6.2;220.0;10.0;3.0;28.6;1.7;14.5;296.4;128.0;98.8;14.4;6.0;55.5;0.65;0.12;0.5;0.5;0.15;0.5;0.5;0.4;0.29;0.05;1.0;57.1;10.0;3.0;0.05;0.1;16.4;0.042
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P1;Fio;Algodão;Reativos;Clara;Autoclave;10.0;Ensaboamento 1;Ensaboamento 1;Ensaboamento;7.6;318.0;88.0;7.1;83.0;7.1;10.0;610.0;25.5;203.33333333333334;7.2;6.0;22.3;0.01;3.3;0.5;0.5;0.15;0.5;0.5;0.4;0.93;0.05;1.4;71.4;10.0;3.0;0.05;0.1;22.9;0.099
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P1;Fio;Algodão;Reativos;Clara;Autoclave;10.0;Lav. PE 1;Lav. PE 1;Ensaboamento;6.0;122.0;10.0;3.0;40.3;6.2;15.6;35.0;7.8;12.0;6.0;6.0;11.5;0.01;0.36;0.634;0.5;0.15;0.5;0.5;0.4;0.47;0.05;1.0;67.8;11.0;1.0;0.05;0.1;5.25;0.037
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P1;Fio;Algodão;Reativos;Clara;Autoclave;10.0;Amaciamento;Amaciamento;Amaciamento;6.2;173.0;10.0;3.0;37.8;4.3;9.2;35.0;15.9;12.0;6.7;6.0;24.7;0.01;1.8;0.5;0.5;0.15;0.5;0.5;0.4;0.31;0.05;1.0;20.7;15.2;2.0;0.05;0.1;1.41;0.19
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Escura;Autoclave;10.0;Preparação;Preparação;Preparação;11.3;2970.0;1210.0;168.0;9.1;80.37;120.0;3080.0;1200.0;1026.6666666666667;51.2;32.7;23.4;4.86;4.5;0.103;0.5;0.0483;0.5;0.5;0.159;29.6;0.26;18.6;218.0;42.2;4.0;0.05;0.56;145.0;0.569
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Escura;Autoclave;10.0;Lav. PP 1;Lav. PP 1;Preparação;10.6;649.0;138.0;59.5;30.6;18.14;30.0;711.0;143.0;237.0;11.8;6.5;7.06;0.996;5.1;0.122;0.5;0.0065;0.5;0.5;0.0637;10.4;0.05;6.69;200.0;8.8;2.0;0.05;1.93;90.8;0.114
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Escura;Autoclave;10.0;Lav. PP 2;Lav. PP 2;Preparação;6.0;283.0;15.7;27.3;111.0;7.93;38.0;730.0;25.9;243.33333333333334;4.0;6.0;2.0;0.04;1.4;0.036;0.5;0.002;0.5;0.5;0.0164;3.57;0.05;5.05;10.0;5.0;2.0;0.05;0.36;23.5;0.02
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Escura;Autoclave;10.0;Tingimento 1;Tingimento 1;Tingimento;10.6;99.4;13100.0;124.0;456.0;1.0;1470.0;701.0;690.0;233.66666666666666;81.4;78.8;8.0;6.0;3.1;0.1;0.5;0.002;0.5;0.5;0.0218;6.77;0.05;38.3;42.8;806.0;50.0;0.05;0.2;17.2;1.78
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Escura;Autoclave;10.0;Lav. PT 1;Lav. PT 1;Tingimento;10.8;15200.0;1240.0;21.0;381.0;4.84;105.0;90.0;6.9;30.0;17.6;10.1;5.28;1.5;2.0;0.1;0.5;0.002;0.5;0.5;0.005;1.45;0.05;5.99;50.0;90.0;100.0;0.05;8.69;56.2;0.284
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Escura;Autoclave;10.0;Lav. PT 2;Lav. PT 2;Tingimento;7.0;2320.0;381.0;3.0;406.0;4.55;76.0;103.0;28.2;34.333333333333336;8.1;6.0;2.0;0.3;0.82;0.044;0.5;0.002;0.5;0.5;0.0122;0.188;0.05;0.679;42.8;13.0;5.0;0.05;2.21;20.9;0.162
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Escura;Autoclave;10.0;Lav. PT 3;Lav. PT 3;Tingimento;6.5;400.0;10.0;3.0;231.0;3.29;40.0;88.3;5.5;29.433333333333334;2.8;6.0;2.0;0.643;0.23;0.019;0.5;0.002;0.5;0.5;0.0015;0.032;0.05;0.094;39.3;5.0;10.0;0.05;1.08;6.91;0.02
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Escura;Autoclave;10.0;Ensaboamento 1;Ensaboamento 1;Ensaboamento;7.2;327.0;42.9;32.0;1350.0;4.92;80.0;74.1;13.8;24.7;8.4;6.0;2.0;0.04;1.7;0.07;0.5;0.002;0.5;0.5;0.14;2.2;0.05;9.19;42.8;11.5;10.0;0.05;0.79;14.9;0.02
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Escura;Autoclave;10.0;Ensaboamento 2;Ensaboamento 2;Ensaboamento;8.1;274.0;129.0;20.0;231.0;2.93;34.0;80.9;10.5;26.96666666666667;3.5;6.0;2.45;0.04;0.4;0.052;0.5;0.002;0.5;0.5;0.0453;1.48;0.05;5.55;67.8;13.3;15.0;0.05;0.46;7.7;0.096
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Escura;Autoclave;10.0;Lav. PE 1;Lav. PE 1;Ensaboamento;6.3;117.0;14.7;3.0;55.5;2.03;34.0;89.5;1.0;29.833333333333332;2.6;6.0;2.72;0.04;0.31;0.021;0.5;0.002;0.5;0.5;0.0013;0.176;0.05;0.625;32.1;5.0;2.0;0.05;0.43;2.62;0.033
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Escura;Autoclave;10.0;Amaciamento;Amaciamento;Amaciamento;5.7;297.0;42.9;3.0;108.0;15.14;57.0;109.0;16.9;36.333333333333336;2.1;6.0;2.0;0.04;4.8;0.01;0.5;0.002;0.5;0.5;0.0014;0.099;0.05;0.302;10.0;10.4;12.5;0.05;12.0;14.0;0.024
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P3;Fio;Algodão;;Branqueio;Autoclave;10.0;Lav. PP 1;Lav. PP 1;Preparação;5.3;1890.0;97.0;7.6;395.0;27.2;35.5;1030.0;9.7;343.3333333333333;18.8;14.9;29.3;0.01;7.4;0.529;0.5;0.15;0.5;0.5;0.4;0.62;0.05;2.0;196.0;10.0;150.0;0.05;1.22;63.7;0.334
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P3;Fio;Algodão;;Branqueio;Autoclave;10.0;Lav. PP 2;Lav. PP 2;Preparação;12.3;11400.0;3670.0;80.0;311.0;54.1;71.0;1400.0;21.7;466.6666666666667;56.0;36.2;119.0;1.9;3.2;0.567;0.5;0.15;0.5;0.5;0.4;10.8;0.05;14.2;179.0;348.0;3.0;0.05;0.1;67.8;
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P3;Fio;Algodão;;Branqueio;Autoclave;10.0;Lav. PP 3;Lav. PP 3;Preparação;6.0;188.0;10.0;3.0;15.1;4.8;10.0;35.0;24.0;12.0;12.6;6.0;51.1;0.01;2.0;0.5;0.5;0.15;0.5;0.5;0.4;0.1;0.05;1.0;136.0;26.3;1.0;0.05;0.1;3.5;0.055
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P3;Fio;Algodão;;Branqueio;Autoclave;10.0;Lav. PP 4;Lav. PP 4;Preparação;6.7;421.0;10.0;3.0;80.0;27.1;30.0;1170.0;18.6;390.0;11.8;6.0;44.8;0.15;1.2;0.5;0.5;0.15;0.5;0.5;0.4;0.45;0.05;1.0;58.2;10.0;1.0;0.05;3.3;76.8;13.3
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P3;Fio;Algodão;;Branqueio;Autoclave;10.0;Lav. PP 5;Lav. PP 5;Preparação;6.9;186.0;10.0;3.7;44.0;16.6;9.0;344.6;40.3;114.86666666666667;6.8;6.0;19.9;0.25;0.34;0.5;0.5;0.15;0.5;0.5;0.4;0.21;0.05;1.1;171.0;10.0;1.0;0.05;1.12;44.9;0.02
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P3;Fio;Algodão;;Branqueio;Autoclave;10.0;Lav. PP 6;Lav. PP 6;Preparação;6.6;110.0;428.0;29.0;32.1;3.9;5.2;68.9;21.2;22.96666666666667;6.1;6.0;24.3;0.01;0.11;0.5;0.5;0.15;0.5;0.5;0.4;3.73;0.05;5.5;92.8;1670.0;1.0;0.05;0.1;11.2;0.098
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P3;Fio;Algodão;;Branqueio;Autoclave;10.0;Lav. PP 7;Lav. PP 7;Preparação;6.0;188.0;10.0;3.0;15.1;4.8;10.0;35.0;24.0;12.0;12.6;6.0;51.1;0.01;2.0;0.5;0.5;0.15;0.5;0.5;0.4;0.1;0.05;1.0;136.0;26.3;1.0;0.05;0.1;3.5;0.055
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P8;Tecido;Algodão;Reativos;Clara;Jigger;5.0;Lav. PP 1;Lav. PP 1;Preparação;6.1;109.0;10.0;3.0;27.1;3.9;8.2;151.6;26.9;50.53333333333333;8.5;6.0;35.2;0.07;0.1;0.5;0.5;0.15;0.5;0.5;0.4;0.18;0.05;1.0;20.0;10.0;1.0;0.05;0.1;1.29;0.02
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P8;Tecido;Algodão;Reativos;Clara;Jigger;5.0;Tingimento 1;Tingimento 1;Tingimento;11.6;93600.0;5810.0;111.0;602.0;380.0;760.0;516.8;10.3;172.26666666666665;142.0;19.9;559.0;0.01;5.0;1.09;0.5;0.15;0.5;0.5;0.4;15.7;0.05;18.6;257000.0;712.1;1.0;0.05;0.55;1.79;1.34
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P8;Tecido;Algodão;Reativos;Clara;Jigger;5.0;Lav. PT 1;Lav. PT 1;Tingimento;11.2;15500.0;595.0;12.8;439.0;14.4;62.0;810.0;8.1;270.0;28.6;6.0;112.0;0.01;0.7;0.5;0.5;0.15;0.5;0.5;0.4;1.11;0.05;3.3;5450.0;52.0;37.5;0.05;0.43;1.57;0.13
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P8;Tecido;Algodão;Reativos;Clara;Jigger;5.0;Lav. PT 2;Lav. PT 2;Tingimento;5.5;6050.0;244.0;6.1;572.0;5.5;59.0;1260.0;12.1;420.0;8.9;6.0;34.4;0.01;0.68;0.5;0.5;0.15;0.5;0.5;0.4;0.64;0.05;1.4;2540.0;10.0;100.0;0.05;0.1;0.5;0.118
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P8;Tecido;Algodão;Reativos;Clara;Jigger;5.0;Ensaboamento 1;Ensaboamento 1;Ensaboamento;6.7;1350.0;47.6;4.2;492.0;5.2;22.0;10200.0;22.6;3400.0;7.8;6.0;24.7;0.01;5.0;0.5;0.5;0.15;0.5;0.05;0.4;0.38;0.05;1.1;643.0;25.5;100.0;0.05;0.1;0.62;0.223
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P8;Tecido;Algodão;Reativos;Clara;Jigger;5.0;Lav. PE 1;Lav. PE 1;Ensaboamento;6.7;203.0;19.5;3.0;261.0;7.9;13.0;99.9;28.2;33.300000000000004;7.0;6.0;22.1;1.3;0.76;0.5;0.5;0.15;0.5;0.5;0.4;0.31;0.05;1.0;357.0;10.0;75.0;0.05;0.1;0.36;0.021
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P8;Tecido;Algodão;Reativos;Clara;Jigger;5.0;Lav. PE 2;Lav. PE 2;Ensaboamento;6.2;114.0;29.2;3.0;94.0;1.2;12.5;137.8;9.2;45.93333333333334;16.4;6.0;65.4;0.01;0.26;0.5;0.5;0.15;0.5;0.5;0.4;0.23;0.05;1.0;428.0;10.0;5.0;0.05;0.1;0.36;0.02
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P9;Tecido;Algodão;Reativos;Escura;Jigger;5.0;Lav. PP 1;Lav. PP 1;Preparação;6.5;102.0;10.0;3.0;32.6;1.1;5.8;148.2;5.5;49.4;8.3;6.0;26.9;0.01;0.1;0.5;0.5;0.15;0.5;0.5;0.4;0.15;0.05;1.0;114.0;10.0;1.0;0.05;0.1;0.82;0.02
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P9;Tecido;Algodão;Reativos;Escura;Jigger;5.0;Tingimento 1;Tingimento 1;Tingimento;11.6;136000.0;7140.0;21.3;16.6;79.1;8700.0;8754.0;16.3;2918.0;174.0;14.2;719.0;0.01;12.5;0.5;0.5;0.15;0.5;0.5;0.4;2.08;0.05;5.1;909000.0;1110.0;200.0;0.05;0.62;2.01;2.77
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P9;Tecido;Algodão;Reativos;Escura;Jigger;5.0;Lav. PT 1;Lav. PT 1;Tingimento;11.1;4760.0;309.0;6.3;27.1;2.5;108.0;4890.0;8.3;1630.0;87.0;6.0;382.0;0.01;1.1;0.594;0.5;0.15;0.5;0.5;0.4;0.47;0.05;1.7;1710.0;19.3;150.0;0.05;0.1;0.36;0.089
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P9;Tecido;Algodão;Reativos;Escura;Jigger;5.0;Lav. PT 2;Lav. PT 2;Tingimento;4.8;3510.0;10.0;3.0;602.0;12.5;82.0;2340.0;12.4;780.0;142.0;6.0;626.0;0.01;2.7;0.5;0.5;0.15;0.5;0.5;0.4;0.18;0.05;1.0;42.8;29.2;100.0;0.05;0.1;0.46;0.16
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P9;Tecido;Algodão;Reativos;Escura;Jigger;5.0;Ensaboamento 1;Ensaboamento 1;Ensaboamento;6.4;1010.0;214.0;5.9;439.0;4.9;46.0;4580.0;12.4;1526.6666666666667;46.0;6.0;198.0;0.01;1.9;0.5;0.5;0.15;0.5;0.5;0.4;0.6;0.05;1.4;50.0;31.3;100.0;0.05;0.1;0.4;0.097
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P9;Tecido;Algodão;Reativos;Escura;Jigger;5.0;Lav. PE 1;Lav. PE 1;Ensaboamento;6.8;259.0;10.0;3.0;572.0;5.0;42.0;35.0;3.0;12.0;47.0;6.0;202.0;0.01;1.2;0.682;0.5;0.15;0.5;0.5;0.4;0.24;0.05;1.0;428.0;10.0;100.0;0.05;0.1;1.2;0.029
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P9;Tecido;Algodão;Reativos;Escura;Jigger;5.0;Ensaboamento 2;Ensaboamento 2;Ensaboamento;7.3;631.0;390.0;7.3;492.0;6.8;23.5;344.6;7.9;114.86666666666667;77.0;6.0;337.0;0.6;14.2;0.5;0.5;0.15;0.5;0.5;0.4;0.51;0.05;2.1;114.0;19.3;100.0;0.05;1.48;8.35;0.095
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P9;Tecido;Algodão;Reativos;Escura;Jigger;5.0;Lav. PE 2;Lav. PE 2;Ensaboamento;6.5;131.0;19.5;3.0;261.0;1.4;19.5;35.0;16.1;12.0;6.0;6.0;13.0;0.01;1.4;0.531;0.5;0.15;0.5;0.5;0.4;0.18;0.05;1.0;42.8;10.0;150.0;0.05;0.1;0.37;0.021
GT07 - SOMELOS;;;;;;;;;;;;;Giatex;descontinuo;P9;Tecido;Algodão;Reativos;Escura;Jigger;5.0;Lav. PE 3;Lav. PE 3;Ensaboamento;6.2;119.0;10.0;3.0;34.6;1.2;9.6;41.3;8.1;13.766666666666666;6.8;6.0;25.4;0.01;0.48;0.5;0.5;0.15;0.5;0.5;0.4;0.12;0.05;1.0;186.0;10.0;2.0;0.05;0.1;0.37;0.127
GT08 - TINAMAR;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Branco ótico;Jet;8.0;Preparação;Preparação;Preparação;9.7;2600.0;401.0;139.0;1991.0;312.0;86.0;4150.0;1300.0;1383.3333333333333;62.8;30.1;1.15;0.393;9.5;0.201;0.01;0.0515;0.002;0.1;0.134;22.7;0.154;18.2;50.0;49.5;15.0;0.05;159.0;438.0;0.498
GT08 - TINAMAR;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Branco ótico;Jet;8.0;Tingimento 1;Tingimento 1;Tingimento;9.2;3800.0;184.0;131.0;636.0;155.0;54.4;4380.0;;1460.0;153.0;371.0;7.13;2.2;7.8;6.41;0.01;0.0175;0.0034;1.01;0.25;20.3;0.0705;18.9;36.2;1300.0;4.0;0.05;116.0;478.0;17.5
GT08 - TINAMAR;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Branco ótico;Jet;8.0;Lav. PT 1;Lav. PT 1;Tingimento;9.1;1170.0;439.0;30.6;181.0;26.0;25.9;1140.0;;380.0;42.8;6.0;0.28;0.228;1.5;1.68;0.01;0.0046;0.002;0.317;0.0999;4.77;0.0219;4.37;22.9;358.0;2.0;0.05;28.6;135.0;4.42
GT08 - TINAMAR;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Branco ótico;Jet;8.0;Lav. PT 2;Lav. PT 2;Tingimento;8.7;408.0;146.0;9.2;85.0;11.0;12.2;413.0;;137.66666666666666;18.2;6.0;0.27;0.0942;1.2;0.768;0.01;0.0021;0.002;0.146;0.0411;1.42;0.0079;1.31;19.2;95.7;2.0;0.05;8.14;38.4;3.21
GT08 - TINAMAR;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Branco ótico;Jet;8.0;Lav. PT 3;Lav. PT 3;Tingimento;7.3;151.0;75.4;8.0;30.8;3.0;5.0;87.8;7.4;29.266666666666666;4.2;6.0;2.66;0.0306;0.34;0.186;0.01;0.002;0.002;0.0468;0.0336;0.84;0.003;1.83;17.2;19.3;1.0;0.05;1.52;12.4;0.583
GT08 - TINAMAR;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Branco ótico;Jet;8.0;Lav. PT 4;Lav. PT 4;Tingimento;7.6;129.0;80.1;3.0;21.3;2.6;5.6;72.7;5.3;24.233333333333334;2.9;6.0;2.52;0.0265;0.35;0.174;0.01;0.002;0.002;0.041;0.0116;0.324;0.003;0.523;16.8;9.81;1.0;0.05;0.6;9.74;0.513
GT08 - TINAMAR;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Branco ótico;Jet;8.0;Amaciamento;Amaciamento;Amaciamento;6.7;131.0;118.0;3.0;858.0;100.0;89.3;739.0;;246.33333333333334;4.6;6.0;0.66;0.0328;0.24;0.094;0.01;0.002;0.002;0.0215;0.0058;0.303;0.003;0.422;17.0;5.84;2.0;0.05;28.7;52.0;0.059
GT08 - TINAMAR;;;;;;;;;;;;;Giatex;descontinuo;P2;Malha;Algodão;Reativos;Clara;Jet;8.0;Preparação;Preparação;Preparação;10.8;4200.0;4050.0;162.0;646.0;120.0;118.0;7040.0;1930.0;2346.6666666666665;472.0;51.0;21.6;1.9;12.4;0.178;0.01;0.0691;0.0509;0.179;0.145;18.1;0.0993;34.9;96.6;86.5;15800.0;0.05;64.8;328.0;0.297
